Date,Sip,Russel,Djia,Nasdaq
1988-03-22,0.00037205998645062897,0.002743478785717509,-0.00047903295826425853,0.0031645121595254267
1988-03-23,0.0002603737811084105,0.005045214031663236,0.0007208838080386867,0.0007896249979142798
1988-03-24,-0.020892797291368864,-0.011529224367382495,-0.021396290861645618,-0.011909628471973925
1988-03-25,-0.018549552109758748,-0.007451778618073461,-0.0224451413877537,-0.00828772548893443
1988-03-28,-0.0017423083294431931,-0.008369432235665535,0.0004143101900302025,-0.005653551246294144
1988-03-29,0.007758744190924223,0.008226923155332584,0.009336132459926413,0.006994933070495442
1988-03-30,-0.0077199593890167366,-0.0023538796131924527,-0.010169922731681666,-0.003222376631889365
1988-03-31,0.003172425924002579,0.015026117661714786,0.005012422369206485,0.007502763015146712
1988-04-04,-0.010874389423036361,-0.012387347031406561,-0.0037595015551086823,-0.00723382122941785
1988-04-05,0.009405487026569565,0.002276658678946081,0.008501592922291405,0.004025230241407902
1988-04-06,0.026642720920019868,0.009829305104959638,0.03161488624668505,0.011450046450594905
1988-04-07,0.00252050921574813,0.005403739482016702,0.00024249244459760075,0.0031720406995844456
1988-04-08,0.012210943631417993,0.00850239252063779,0.013496154107449245,0.007624577672336456
1988-04-11,0.002705800513159501,0.004085991928418306,0.00277104797548454,0.0018317734050119787
1988-04-12,0.004468794031254169,0.00434471895091157,0.006699907742563903,0.0023501616955012897
1988-04-13,0.0007735224880089505,-0.0008261737930184913,-0.0014132573765527961,0.0
1988-04-14,-0.044537077423279246,-0.024611686455593862,-0.04934942175170795,-0.023487012004817502
1988-04-15,7.695180333036989e-05,-0.00388983844630312,0.004124844504173121,-0.001603437021277669
1988-04-18,-0.002158072522715884,0.006850074671170168,-0.0028891052923570256,0.003204307147579638
1988-04-19,-0.004988999538463379,0.0032322049051165067,-0.004301809205416238,0.00478721127017166
1988-04-20,-0.006964362113722621,-0.0059807108787826415,-0.007071690250600428,-0.007189438445346166
1988-04-21,0.00113162821486149,-0.0031099969400940693,0.001001804837069511,-0.002675944780872206
1988-04-22,0.014403229474225707,0.0031099969400941447,0.013836578649700643,0.0021412962870028347
1988-04-25,0.009069209341102379,0.0038739474812948776,0.010308507020921018,0.0034698767520221427
1988-04-26,0.005394675312147693,0.006097331258304542,0.004308078523130078,0.006639249138017099
1988-04-27,-0.0004926951558961367,0.0036963393923663546,0.0015393494164727916,0.002379443290528978
1988-04-28,-0.004521210038336391,0.0029195975037615883,-0.003242701223204247,0.00026396303783611844
1988-04-29,-0.004886058002493264,0.006503329918549877,-0.004394179822922798,0.001055472393499643
1988-05-02,0.0008797682932694514,-0.001932761067579889,0.005368579026544927,0.0013176968152181965
1988-05-03,0.005490337131118428,0.004068345510714294,0.007358125728879967,0.006562564361692576
1988-05-04,-0.010242361817055831,-0.0006884146843524264,-0.010770225806726572,-0.0015711079059446732
1988-05-05,-0.005894713579622984,-0.0030344988802405285,-0.007928018986327778,-0.005518358461717215
1988-05-06,-0.005074866874906751,-0.0009674522278145506,-0.006341134485139523,-0.0002635551492147691
1988-05-09,-0.0036574569522265362,-0.006450460934788989,-0.0050489319771821525,-0.008204375976528695
1988-05-10,0.004200978605558203,-0.002578026135266638,0.003144243897751989,-0.002394557540484332
1988-05-11,-0.01687158434781582,-0.01667229378355201,-0.019040824297203683,-0.016653573038051626
1988-05-12,0.002129537817713694,0.0022673573576811284,0.0010930890741616824,0.002704897422902449
1988-05-13,0.011476118239144769,0.006209044345718113,0.01139320844575482,0.006193605265306597
1988-05-16,0.007488025200889133,7.03006880287201e-05,0.008543917317455085,0.002413177219448775
1988-05-17,-0.012915923820947063,-0.0030288686601082373,-0.010625917845035469,-0.002950266392463191
1988-05-18,-0.015945370638815272,-0.012994126191397242,-0.017940833207736977,-0.014338100592029498
1988-05-19,0.004842051723090722,-0.0022895831082503,0.003903010534481433,-0.0019092110298349503
1988-05-20,0.0017800870627795549,0.003932001491308785,-0.003134504868056712,-0.0008193036233690609
1988-05-23,-0.008693125991946249,-0.006801508450927803,-0.005706120485234817,-0.007404427204763889
1988-05-24,0.010627823458259904,0.0018661456378725053,0.01078391343694613,0.005216275382918007
1988-05-25,0.0009856684809621062,0.00236337442145573,-0.0005912658460715317,0.001368176389596389
1988-05-26,0.0034226119683484196,0.0034991717354543313,0.0027137802250753623,0.004365562185662857
1988-05-27,-0.004763347232449293,-0.0013553734884284028,-0.00523052130377817,-0.0016348123532021887
1988-05-31,0.03390683616969169,0.009095486855808608,0.037460897552266316,0.009769347711831692
1988-06-01,0.01713192302284281,0.010554559369458125,0.01606333482763035,0.012079062833781523
1988-06-02,-0.0051126573835610445,-0.0004900199663285422,-0.005616519775872869,-0.00026678052192911266
1988-06-03,0.004212368491683922,0.004889964285788611,0.00914710820005874,0.005854146528485979
1988-06-06,0.002249208070990319,0.004727435226332486,0.0018810487498541312,0.006347532703878622
1988-06-07,-0.0070646830842541605,0.0002081486882927926,-0.009985977096108467,0.0
1988-06-08,0.023664582207127288,0.010484947983283416,0.023264740086903112,0.010751397904465571
1988-06-09,-0.004873291035601454,0.005611120530145682,-0.004575397199937202,0.0031250337932115404
1988-06-10,0.003915337461923954,0.0036779295092859003,0.003985580157941182,0.004410389852991924
1988-06-13,0.0006264460543561756,0.0015625219554593831,-0.0010997375970406603,0.0012934939470587532
1988-06-14,0.010518100741910428,0.003861608324419471,0.011870802913368428,0.004385437252348316
1988-06-15,0.0005467845238734487,0.001621552931199992,0.0032566489726251757,0.0015432256030062318
1988-06-16,-0.017199435380631546,-0.005143903051132217,-0.01758828053927888,-0.005153322327235116
1988-06-17,0.003367582164152364,-0.00149396339220174,0.004659095753049412,-0.0005168268848892417
1988-06-20,-0.006448971670902694,0.0006115085642220277,-0.00959430859442529,-0.0023288767337531447
1988-06-21,0.010099828455973783,0.002509724854530836,0.012038966744519423,0.004652342399934644
1988-06-22,0.01458009448862106,0.0068863624778729765,0.020196083827340044,0.00693825741497528
1988-06-23,-0.003051873402076397,0.0021506292169169595,-0.0018183570181119807,0.0012795907056250327
1988-06-24,-0.0037915028600468796,0.0018780541208102245,-0.0024841623028347744,0.0015333659927463969
1988-06-27,-0.017390464890687914,-0.0032888642482556017,-0.016230228000535942,-0.006661582359665792
1988-06-28,0.012006720237964489,0.0050296855176168494,0.010572597244155602,0.006916927689029427
1988-06-29,-0.004896057850389141,0.0004681023278778007,-0.004180796287899119,0.0
1988-06-30,0.009256563850349932,0.011567003886112702,0.009254951510239083,0.00762974176416294
1988-07-01,-0.00630871004913096,-0.0017861546654169462,-0.004741031796101217,0.0
1988-07-05,0.014719303795702226,0.001653931782893801,0.012601020233908923,0.003540706703922295
1988-07-06,-0.01383666304220376,-0.0017863910626356872,-0.013267492639968535,-0.0015159325678523287
1988-07-07,-0.000882640753498639,0.0009266548524924433,-0.003512928478659551,-0.00025289164569899746
1988-07-08,-0.006496922221528716,6.62234135153045e-05,-0.007822534764722359,-0.0027858851121085426
1988-07-11,0.0019608901432735548,-0.0003308498999503014,0.0024470461475154313,-0.00025358528988140026
1988-07-12,-0.010029735007083198,-0.0025179247584445324,-0.008882260236620318,-0.001777357302561753
1988-07-13,0.005473144940899058,-0.00033179391714674824,0.005589814899470496,0.00025411256454282446
1988-07-14,0.0034842059428801,0.003114345162026228,0.004385982098218397,0.002790832649637943
1988-07-15,0.0066013332110492874,0.0017847379370658856,0.007461534779966168,0.0007597518294832476
1988-07-18,-0.005676725675260169,0.0,-0.005443447884731822,-0.0005064877369326539
1988-07-19,-0.007569923559447116,-0.004832659764521829,-0.009788523870250646,-0.008904778614830378
1988-07-20,0.00568277941068733,0.002717149285151572,0.006340578037354104,0.0007664274287532969
1988-07-21,-0.012447505310687454,-0.004909483640812952,-0.011441116958208139,-0.006918700244541311
1988-07-22,-0.011921085706270379,-0.00560223544710126,-0.012344751698009374,-0.0038644902485432653
1988-07-25,0.004468154715411089,-0.0005352020357510184,0.0052458673161534354,-0.0007746624015543889
1988-07-26,0.0019250350550517636,0.0011369270463560924,0.0010323185704787196,-0.00336400371604404
1988-07-27,-0.010195475720201382,-0.005630398853893067,-0.009821610413025914,-0.006501128287990369
1988-07-28,0.01332037054319642,0.0012763444649440173,0.01384447602717773,0.0020850098933523674
1988-07-29,0.02230409999152853,0.006223824549708019,0.022038051838672797,0.008296604564181423
1988-08-01,0.0006982416063131711,0.004061399117985251,0.0008358440040062725,0.0018057840863010194
1988-08-02,-0.0005511713187521857,0.0008634477197117952,0.000333179722663333,-0.0005156277585079631
1988-08-03,0.003375949870076639,0.0002654696305120753,0.0013364143578185454,0.0018034579429367802
1988-08-04,-0.0038539182320900304,-0.00013277579025945771,-0.003506480137076255,0.0010290559258686659
1988-08-05,-0.0028725033328549556,-0.0022594109095946764,-0.0035189344315372604,-0.003090350104921052
1988-08-08,-0.004324228234657061,-0.001331449505433967,-0.005550658205770202,0.0
1988-08-09,-0.013011240999580639,-0.007892015438038249,-0.01350543297054567,-0.009068594060461569
1988-08-10,-0.017373953320699784,-0.01399659106315739,-0.02187634818628149,-0.014947208690684761
1988-08-11,0.0032402811529020125,-0.0012264633524807485,0.002533503220354506,0.0015839654717441894
1988-08-12,-0.0007615153787731701,0.0018390769696290299,-0.0008732438925374465,-0.0002638332668212594
1988-08-15,-0.01481105301468323,-0.010878941482431476,-0.016453477186587323,-0.013013047689833659
1988-08-16,0.00720271192859874,0.0014436876960119268,0.008564847190025461,0.004267827127707874
1988-08-17,0.0008055972861456565,-0.0013060802142843306,0.002198881189914614,0.0013299642445554901
1988-08-18,0.0009965888367171583,0.0008250481624321524,0.0005280388194905335,0.0026546338078073275
1988-08-19,-0.0030310956760386423,0.0012363007572823508,-0.005456331655200474,0.0005300344635349899
1988-08-22,-0.012605940078805727,-0.009795194952945991,-0.012870179390662023,-0.009852248433441518
1988-08-23,0.00042789892497339943,-0.0018038928398830389,-0.0004472943077309441,-0.0005353640298849774
1988-08-24,0.01559218417343114,0.006575535094871643,0.018596197245216654,0.006671138817022601
1988-08-25,-0.00749561275961424,-0.004910221111362968,-0.007836567438976576,-0.005333345975362617
1988-08-26,0.0019273028110155768,0.0014547925843025943,0.003266944603347043,0.0010689311632638987
1988-08-29,0.010153126822329514,0.0030414207870310996,0.011826118208009823,0.0047962201870604595
1988-08-30,0.0006860110055983082,0.0017239600292480745,-0.001568794767036153,0.0007970984750920922
1988-08-31,-0.0037784942837930627,0.004125459589715331,-0.003233491762202357,0.00026558491512705494
1988-09-01,-0.012195442396660263,-0.008129614100919471,-0.014546739072521082,-0.009605212511259767
1988-09-02,0.023450397706258314,0.006343960174712356,0.0257748139651223,0.009339627596132624
1988-09-06,0.004188075566499566,0.001716974473985064,0.005179773827881296,0.0021225479253861425
1988-09-07,0.0010536974773193303,0.002330439687362555,0.0002566073984201072,0.0018536004542531908
1988-09-08,3.7649271278495366e-05,0.003962747724771712,-0.0012932818934107975,0.0044873032220663816
1988-09-09,0.0036041148722012564,0.003947208199221736,0.0027541344380347167,0.004991456455747798
1988-09-12,-0.0013875421853822801,0.0001358598227552496,0.00171934507831243,0.0013094148581479746
1988-09-13,0.003596153007548203,0.0008824967330624444,0.005135447548659014,0.0007847953313198064
1988-09-14,0.0070053013370968385,0.00298104544687216,0.008413625377218723,0.00391492089081227
1988-09-15,-0.0043911688355928605,-0.0005413587678014106,-0.0039876149476171215,-0.0031306625898720954
1988-09-16,0.00935449489940593,0.001960943226184098,0.002801563054827393,0.0031306625898720095
1988-09-19,-0.006784414391402817,-0.0012166622898572284,-0.008168930164671595,-0.001303271415590143
1988-09-20,0.0033794627635816187,0.0006760716889416633,0.003070560068380249,0.00182413601069926
1988-09-21,0.0015928914370403652,-0.0008113801270456781,0.0014456845367591424,0.002080593728444746
1988-09-22,-0.0036341160826874794,-0.0014216079708956823,-0.005030565612836151,0.0
1988-09-23,0.002152437082812595,0.0014216079708956628,0.005116633183731203,0.00025978958654841305
1988-09-26,-0.0032675098709720792,-0.0047463947486450185,-0.002638990093232165,-0.005730706056947983
1988-09-27,-0.0023085052612941176,-0.0023817233894076178,-0.0013628527604332829,-0.001568565027489867
1988-09-28,0.003051988093422498,0.001429730965815671,0.001535536964584073,0.0028738778760922876
1988-09-29,0.01296013528511176,0.006847682494299842,0.016067558351352332,0.0072784777307673566
1988-09-30,-0.0024976762295844247,0.007337849846760306,-0.0030244892385800507,0.00413545681844378
1988-10-03,-0.0019510727580057308,-0.008690094799074621,-0.0036271229126905143,-0.008288086682951118
1988-10-04,-0.0028044667827500824,-0.0002029908271647295,-0.0015211353377155635,-0.0007805073775104158
1988-10-05,0.004571568372236195,0.002095643786818906,0.0021147100252058766,0.0007805073775104819
1988-10-06,0.0019477452184293623,0.0011473561063800582,0.0005884734367798663,0.0018189221309194141
1988-10-07,0.02063798777929646,0.002358134782673804,0.019963086628803937,0.0012971852498270045
1988-10-10,0.0006111089364086606,6.725883899183639e-05,0.004042491751458754,-0.0005187033230608883
1988-10-11,-0.0011147564290691363,-0.000740473256746035,-0.0011539940703767298,-0.0005189725158355126
1988-10-12,-0.014314107064548928,-0.003710599673656533,-0.014117455232611126,-0.007032147799221762
1988-10-13,0.004515630298433695,0.00013519870347158006,0.0033430948770912005,0.002349548118983976
1988-10-14,0.00101684712237689,0.00155313534650176,-8.445953792070644e-05,0.0028642279479923396
1988-10-17,0.0032976565674140155,-0.00033745909899164113,0.0034116253021685286,0.001039485532480873
1988-10-18,0.010687595035792984,0.0037729142519929903,0.009013402674510443,0.0033709043205109486
1988-10-19,-0.008663679512656198,-0.0006727162725722865,-0.01050949715599045,-0.0012951692408660032
1988-10-20,0.02111359644109792,0.003627039233297887,0.020341249319710538,0.007231483015951698
1988-10-21,0.002753554843232644,-0.0013418117144941258,0.0010585215659859668,0.0
1988-10-24,-0.004876869377802669,-0.0019488128141208244,-0.006045216090165892,-0.0036091659892237447
1988-10-25,0.0003542166979674602,-0.0014136652032392574,0.0013905285130380123,-0.002844967583950985
1988-10-26,-0.00354761256938405,-0.002090415166172274,-0.003770938896475894,-0.002333707733588064
1988-10-27,-0.014678264357797998,-0.009972614212161703,-0.011309826728908881,-0.008865831215039444
1988-10-28,0.004497947543039907,0.003403215963685255,0.0042229875290582895,0.002615748369257729
1988-10-31,0.0015784828389572108,0.0005434549454009469,-0.0005769359333776874,-0.0007839749642457794
1988-11-01,0.0003225525543128996,-0.00027163621065791566,0.0010745436427400377,-0.00026148777972101277
1988-11-02,0.0,-0.001631695198335361,0.0027253513194619855,-0.0015702856252908953
1988-11-03,0.0005016085710160648,0.0010880925707043474,0.006244290554464352,0.002615748369257729
1988-11-04,-0.010404997287633755,-0.0059990975814411705,-0.011371411797497998,-0.004713253104135341
1988-11-07,-0.008650842838140925,-0.010240321956352903,-0.009910140157408558,-0.011881327886752675
1988-11-08,0.004443807957095553,0.0035169432641136596,0.0013405505030383822,0.006090282392988039
1988-11-09,-0.006636572867159993,-0.0032406067498788596,-0.004357325915135008,-0.0029080681432786092
1988-11-10,0.0013162775007102025,0.0014491704095747776,-0.0016773487348984092,0.0018515598318285971
1988-11-11,-0.02130760932513561,-0.009283681977585728,-0.022795393339213647,-0.012230958402753074
1988-11-14,-0.0007468150402076113,-0.005303899618489882,-0.0009438040585813553,-0.0037523336275291554
1988-11-15,0.0023131562881764938,0.0006295407765602609,0.00583734846024955,-0.000805877813929658
1988-11-16,-0.016987739301847812,-0.011888585818532528,-0.018752887347837265,-0.011623371933481681
1988-11-17,0.002952195402576457,-0.004254959893503483,0.006780712171856415,-0.0010881230937420437
1988-11-18,0.007042396309083856,0.0010654118686405875,0.00484098160455473,0.0005442503535703241
1988-11-21,-0.0009386322905110229,-0.006481301891276751,0.001724676499423821,-0.006824101708176346
1988-11-22,0.0037117940553482317,-0.0005718104815030587,0.005661653342969399,0.000821322428100064
1988-11-23,0.0066765471713260815,0.003853358570818043,0.006992905234354821,0.006546652020247791
1988-11-25,-0.006601627629620966,-0.0019248268078836499,-0.00844750217277899,-0.0038136631193635686
1988-11-28,0.005262497193818539,-0.000356871151717283,0.003253041378942547,-0.000819079909274019
1988-11-29,0.008414427999161547,0.003989447621833074,0.009605731152746565,0.005719764874804934
1988-11-30,0.010245982725058583,0.009622950171350985,0.006157447220767703,0.008922562767853739
1988-12-01,-0.004430780406620214,0.003865507245185526,-0.005990985225325082,0.006439501778182602
1988-12-02,-0.0024985940428283943,0.0014720221249003883,-0.0045777323543526325,0.0
1988-12-05,0.011413208907997937,0.0047515496959445805,0.014933713034509941,0.0045363973725522175
1988-12-06,0.009628696170501149,0.003340500125661857,0.011982065835704903,0.0037204241394620296
1988-12-07,0.0019434577448979502,0.0005556852496544969,0.0019845630184104615,-0.0015927956772751612
1988-12-08,-0.0055523974388818325,-0.0018070272120197582,-0.005550179046046088,-0.0031931426557240327
1988-12-09,0.001589549137021727,0.0007649317129530054,0.000830779950870228,0.0
1988-12-12,-0.0018426886654061769,-0.0028540898762493988,-0.001825752567211739,-0.0026688032066101842
1988-12-13,-0.0007596947164136288,-0.0019538001113343444,0.0018257525672116686,-0.0032120262645858742
1988-12-14,-0.003625688346032136,6.98096756990487e-05,-0.004320040204358209,-0.0005363690212211939
1988-12-15,-0.003748249464238786,-6.980967569895883e-05,-0.0005858574190652447,0.000536369021221251
1988-12-16,0.007301592534282943,0.008138878528951815,0.008268562560180751,0.007478635403670295
1988-12-19,0.00943809217288277,0.0013154916099909699,0.010163395233077726,0.0015953367232499026
1988-12-20,-0.00517634063914855,-0.000346029558589771,-0.0030469001964209363,-0.0007973103412410349
1988-12-21,-0.0003243975842696437,-0.0019398579367719561,-0.000660480643991606,-0.0013303181209458862
1988-12-22,-0.0018403613674237086,0.002147470664146729,-0.001979092437884164,0.00239328393139973
1988-12-23,0.0036052965396635543,0.002557173375920356,0.003959003031076948,0.0021225479253861425
1988-12-27,-0.003749808012917137,-0.0014505752695447415,-0.0028857651236118154,-0.0018569630102591194
1988-12-28,0.0009026738232210251,0.001588535101835865,0.001732458198451052,0.0005308786999984845
1988-12-29,0.008338199111727255,0.0055058846921366015,0.007472828293159477,0.006085527494173879
1988-12-30,-0.0060310098624513225,0.011396704686058,-0.006485452895756968,0.006048639085555414
1989-01-03,-0.008715687251328106,-0.003943451014994537,-0.011096339272564941,-0.007368422811720165
1989-01-04,0.014854060715328011,0.010840989997067988,0.015288402472303378,0.011032373607753375
1989-01-05,0.002073563580412226,0.002423108146702665,0.0058880478727681386,0.002608924076478273
1989-01-06,0.0023542957757576016,0.007234286977775156,0.001710442980707409,0.0023422886440719547
1989-01-09,0.001103883266207077,-0.0015362257561863121,0.0023533083975851602,0.0015583795361622979
1989-01-10,-0.002137687798867798,-0.002476392508213584,-0.00284565165539374,-0.001818371732245398
1989-01-11,0.005796722988699608,0.00026806030311274235,0.006009587651831451,0.0018183717322453898
1989-01-12,0.004104903151749587,0.0036110377368198925,0.00717593189372238,0.004402472542233002
1989-01-13,0.002468899356955424,0.000800660639309244,0.001686003598455547,0.0002583800536913503
1989-01-16,0.0009507579640722926,0.0001334133699928437,-0.0006426727698534585,0.0007746624015543072
1989-01-17,-0.0020786950953497656,-0.0016686138028467036,-0.004505242920653808,-0.0033613166748213985
1989-01-18,0.010454807085262292,0.007520116654620062,0.010827860636383172,0.007225806923364825
1989-01-19,0.0013253524471158865,0.003045090447864699,0.00016083887936272482,0.005641071369242518
1989-01-20,-0.0009763888058398841,0.0007268228852416116,-0.0016761764850983238,0.0015329742046624303
1989-01-23,-0.007458949299610456,-0.0029766650945116336,-0.007620677464292513,-0.004349532183783632
1989-01-24,0.013927135072718266,0.003240883828900712,0.017002228851422257,0.005115100666770409
1989-01-25,0.002250663119174225,0.0022425772796657146,0.004183682341968528,0.005089069507471228
1989-01-26,0.008780549587991661,0.0048636638281479355,0.011051416511973024,0.007837243948816098
1989-01-27,0.007275757420120878,0.002619134534046644,0.013780244111677649,0.002263852037687769
1989-01-30,0.003974064794328994,0.0006537621946014086,0.0005379849547486417,0.003010569212990976
1989-01-31,0.008371959365785107,0.005409482822995903,0.0078047041326629076,0.005246672872625892
1989-02-01,-0.001278273189117498,0.0034389871422472558,-0.0017562575310840856,0.0047234991490085225
1989-02-02,-0.0008418501107275789,0.0036208302026564713,-0.0019092468223299585,0.004948055470469531
1989-02-03,0.0004378673405092468,0.004828905435644353,-0.0010718114638067224,0.002957079510959594
1989-02-06,-0.0031365162366067765,-0.0007067819138725022,-0.004376288861596447,-0.000984721898759833
1989-02-07,0.012053786098072656,0.008066070286681689,0.011169204571880087,0.007850903801251611
1989-02-08,-0.0032760977407270044,0.0010196534278756944,-0.001675752573680821,-0.0029368889988225237
1989-02-09,-0.008710169357949273,-0.0028064950351423673,-0.008645078005004738,-0.003929292903669234
1989-02-10,-0.013739874325194166,-0.009562637296204901,-0.016042473720062442,-0.00989127762549989
1989-02-13,0.0017791848192008357,-0.0023889348303128347,-0.0015628823345378185,-0.0027373565049378648
1989-02-14,-0.002498541528281373,0.0018083123393740131,-0.0005477951383219156,0.0017428412489662697
1989-02-15,0.008292828174464431,0.003735445904749014,0.009892792564209071,0.005457746038772281
1989-02-16,0.0019353473882663267,0.004681714634796048,0.00325002028992103,0.0037041651331141483
1989-02-17,0.006592690760173649,0.00497839935549015,0.005776294734228985,0.003690494914953268
1989-02-21,-0.0026318433802140083,-0.001911821825531817,0.0006922285683566684,-0.001966613205368287
1989-02-22,-0.017277966903852884,-0.008841709232302986,-0.018437260940507575,-0.009642784641874385
1989-02-23,0.003911024662941367,0.0001287323026675655,0.0024183512993836563,0.001489588149146015
1989-02-24,-0.016989887107823277,-0.00749214888039258,-0.019369920704910837,-0.007720137899782058
1989-02-27,0.002400216773143669,-0.001881788903597892,0.0021442068062948834,-0.0027538032379849594
1989-02-28,0.003606780681966456,0.0038894836423499766,0.0035618716892454804,0.00200355186979724
1989-03-01,-0.006076724399790704,0.0007114445950432148,-0.006820016629680122,0.00025009631149735715
1989-03-02,0.009843170363935812,0.006508771354372561,0.010056052360174286,0.006730704807326395
1989-03-03,0.004233072896172206,0.004102659600745157,0.0037797745440870853,0.003719781102532082
1989-03-06,0.012389465653347718,0.005868099277773318,0.008986505766544431,0.005676895497703961
1989-03-07,-0.003193598593827855,0.001842577617696922,-0.0017926425406363782,-0.0002460947704727086
